time,width,loc,scale,stat,pval
331,1.2117E+00,0.0000E+00,1.0000E+00,1.2111E-01,1.1005E-01
332,1.3340E+00,0.0000E+00,1.0000E+00,1.2501E-01,8.3037E-02
333,1.3793E+00,0.0000E+00,1.0000E+00,1.1663E-01,1.2837E-01
334,1.3796E+00,0.0000E+00,1.0000E+00,7.8905E-02,5.6765E-01
335,1.2582E+00,0.0000E+00,1.0000E+00,9.4004E-02,3.4449E-01
336,1.4171E+00,0.0000E+00,1.0000E+00,7.2094E-02,6.9621E-01
337,1.6988E+00,0.0000E+00,1.0000E+00,9.9434E-02,3.2218E-01
338,1.2153E+00,0.0000E+00,1.0000E+00,1.0791E-01,2.0831E-01
339,1.2694E+00,0.0000E+00,1.0000E+00,7.8081E-02,5.8241E-01
340,1.2990E+00,0.0000E+00,1.0000E+00,1.6279E-01,1.0294E-02
341,1.2282E+00,0.0000E+00,1.0000E+00,7.2554E-02,6.8707E-01
342,1.4674E+00,0.0000E+00,1.0000E+00,4.5745E-02,9.8933E-01
343,1.3257E+00,0.0000E+00,1.0000E+00,1.2131E-01,1.0275E-01
344,1.3059E+00,0.0000E+00,1.0000E+00,9.9280E-02,2.7662E-01
345,1.3388E+00,0.0000E+00,1.0000E+00,7.2861E-02,6.8101E-01
346,1.4724E+00,0.0000E+00,1.0000E+00,9.5533E-02,3.2549E-01
347,1.3651E+00,0.0000E+00,1.0000E+00,1.0003E-01,2.6859E-01
348,1.3499E+00,0.0000E+00,1.0000E+00,6.1971E-02,8.5462E-01
349,1.3933E+00,0.0000E+00,1.0000E+00,7.0817E-02,7.3656E-01
350,1.4829E+00,0.0000E+00,1.0000E+00,8.4908E-02,4.7391E-01
351,1.6793E+00,0.0000E+00,1.0000E+00,8.1290E-02,5.6225E-01
352,1.3076E+00,0.0000E+00,1.0000E+00,6.8346E-02,7.7218E-01
353,1.4195E+00,0.0000E+00,1.0000E+00,1.3067E-01,6.6417E-02
354,1.4148E+00,0.0000E+00,1.0000E+00,1.0606E-01,2.1481E-01
355,1.4990E+00,0.0000E+00,1.0000E+00,7.5095E-02,6.5972E-01
356,1.6036E+00,0.0000E+00,1.0000E+00,8.4238E-02,4.9854E-01
357,1.2476E+00,0.0000E+00,1.0000E+00,5.7108E-02,9.0977E-01
358,1.4794E+00,0.0000E+00,1.0000E+00,8.7186E-02,4.3885E-01
359,1.4220E+00,0.0000E+00,1.0000E+00,8.6878E-02,4.5711E-01
360,1.4422E+00,0.0000E+00,1.0000E+00,7.7381E-02,6.1692E-01
361,1.6199E+00,0.0000E+00,1.0000E+00,6.1596E-02,8.6797E-01
362,1.5783E+00,0.0000E+00,1.0000E+00,5.7897E-02,9.1099E-01
363,1.6498E+00,0.0000E+00,1.0000E+00,6.0863E-02,8.6910E-01
364,1.5047E+00,0.0000E+00,1.0000E+00,4.5525E-02,9.8927E-01
